No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
24453,2015,12,14,20,12.0,12.0,13.0,34.0,300.0,45.0,3.7,1018.9,-10.7,0.0,NW,7.0,Tiantan
24454,2015,12,14,21,15.0,15.0,10.0,33.0,300.0,44.0,3.5,1019.6,-11.3,0.0,WNW,6.6,Tiantan
24455,2015,12,14,22,11.0,11.0,9.0,33.0,300.0,44.0,2.9,1019.8,-11.5,0.0,WNW,3.8,Tiantan
24456,2015,12,14,23,11.0,11.0,8.0,29.0,300.0,47.0,2.7,1020.0,-11.6,0.0,NW,3.4,Tiantan
24457,2015,12,15,0,13.0,13.0,7.0,24.0,300.0,52.0,2.6,1019.7,-12.1,0.0,NW,5.2,Tiantan
24458,2015,12,15,1,5.0,5.0,8.0,19.0,300.0,56.0,3.2,1019.6,-11.6,0.0,WNW,5.8,Tiantan
24459,2015,12,15,2,6.0,6.0,6.0,16.0,200.0,58.0,2.9,1019.8,-11.8,0.0,WNW,6.5,Tiantan
24460,2015,12,15,3,10.0,10.0,6.0,13.0,200.0,62.0,2.7,1020.3,-11.6,0.0,NW,5.8,Tiantan
24461,2015,12,15,4,5.0,5.0,5.0,13.0,200.0,56.0,2.4,1020.1,-11.2,0.0,NW,4.6,Tiantan
24462,2015,12,15,5,4.0,5.0,5.0,13.0,300.0,58.0,1.4,1019.8,-12.1,0.0,NW,4.7,Tiantan
24463,2015,12,15,6,7.0,7.0,5.0,17.0,300.0,56.0,1.2,1020.1,-13.7,0.0,NW,6.1,Tiantan
24464,2015,12,15,7,6.0,6.0,6.0,22.0,300.0,51.0,1.0,1020.9,-13.5,0.0,WNW,5.2,Tiantan
24465,2015,12,15,8,9.0,14.0,6.0,25.0,300.0,48.0,0.5,1021.3,-12.5,0.0,NW,5.8,Tiantan
24466,2015,12,15,9,7.0,10.0,5.0,24.0,300.0,50.0,0.6,1022.3,-13.9,0.0,NW,4.5,Tiantan
24467,2015,12,15,10,7.0,10.0,4.0,19.0,300.0,55.0,0.7,1023.4,-14.9,0.0,NW,5.8,Tiantan
24468,2015,12,15,11,3.0,23.0,4.0,18.0,300.0,56.0,0.9,1023.4,-14.4,0.0,NW,6.3,Tiantan
24469,2015,12,15,12,13.0,13.0,4.0,17.0,300.0,58.0,1.2,1022.8,-14.1,0.0,NW,5.9,Tiantan
24470,2015,12,15,13,8.0,8.0,3.0,14.0,300.0,59.0,1.8,1022.2,-14.0,0.0,WNW,6.7,Tiantan
24471,2015,12,15,14,7.0,8.0,3.0,14.0,300.0,57.0,2.1,1021.8,-14.6,0.0,NW,6.6,Tiantan
24472,2015,12,15,15,9.0,9.0,3.0,16.0,300.0,52.0,2.9,1021.6,-14.8,0.0,NW,4.2,Tiantan
24473,2015,12,15,16,6.0,9.0,3.0,17.0,300.0,50.0,2.5,1022.2,-16.1,0.0,NNW,2.9,Tiantan
24474,2015,12,15,17,3.0,19.0,3.0,22.0,300.0,45.0,1.4,1022.8,-15.6,0.0,NNW,4.0,Tiantan
24475,2015,12,15,18,3.0,16.0,3.0,24.0,300.0,43.0,0.5,1023.8,-15.1,0.0,NNW,3.3,Tiantan
24476,2015,12,15,19,10.0,12.0,3.0,21.0,300.0,46.0,0.1,1024.2,-15.1,0.0,NW,4.1,Tiantan
24477,2015,12,15,20,3.0,10.0,3.0,20.0,300.0,46.0,-0.7,1024.8,-15.4,0.0,NW,4.0,Tiantan
24478,2015,12,15,21,10.0,11.0,4.0,20.0,300.0,46.0,-1.0,1025.1,-14.9,0.0,NW,4.0,Tiantan
24479,2015,12,15,22,15.0,15.0,5.0,19.0,300.0,45.0,-1.6,1024.9,-15.1,0.0,NW,4.2,Tiantan
24480,2015,12,15,23,9.0,9.0,5.0,19.0,300.0,44.0,-2.1,1025.2,-14.9,0.0,NNW,2.4,Tiantan
24481,2015,12,16,0,3.0,5.0,5.0,19.0,300.0,42.0,-2.4,1025.1,-15.5,0.0,NW,3.2,Tiantan
24482,2015,12,16,1,3.0,5.0,5.0,15.0,300.0,46.0,-1.7,1024.9,-14.8,0.0,NW,5.0,Tiantan
24483,2015,12,16,2,5.0,5.0,4.0,13.0,300.0,47.0,-1.9,1025.1,-15.4,0.0,NW,4.1,Tiantan
24484,2015,12,16,3,6.0,6.0,4.0,13.0,300.0,46.0,-2.1,1025.3,-15.2,0.0,WNW,3.4,Tiantan
24485,2015,12,16,4,3.0,5.0,4.0,15.0,300.0,42.0,-2.1,1025.2,-14.9,0.0,NW,3.8,Tiantan
24486,2015,12,16,5,3.0,5.0,4.0,13.0,400.0,42.0,-2.7,1025.5,-15.7,0.0,NNW,3.9,Tiantan
24487,2015,12,16,6,6.0,6.0,4.0,14.0,400.0,40.0,-2.7,1025.8,-15.7,0.0,NW,3.9,Tiantan
24488,2015,12,16,7,9.0,14.0,4.0,18.0,400.0,36.0,-2.7,1026.5,-15.7,0.0,NW,4.1,Tiantan
24489,2015,12,16,8,3.0,24.0,5.0,23.0,500.0,31.0,-2.7,1026.8,-16.1,0.0,NW,5.1,Tiantan
24490,2015,12,16,9,3.0,28.0,5.0,23.0,500.0,31.0,-2.8,1027.4,-15.8,0.0,NW,5.2,Tiantan
24491,2015,12,16,10,5.0,23.0,6.0,20.0,500.0,35.0,-1.7,1027.3,-16.3,0.0,WNW,4.7,Tiantan
24492,2015,12,16,11,8.0,31.0,5.0,16.0,400.0,41.0,-0.7,1027.3,-15.8,0.0,NW,4.6,Tiantan
24493,2015,12,16,12,8.0,29.0,4.0,14.0,400.0,44.0,-0.4,1026.9,-16.7,0.0,NW,5.0,Tiantan
24494,2015,12,16,13,11.0,26.0,4.0,13.0,400.0,46.0,0.4,1026.4,-16.0,0.0,NW,3.7,Tiantan
24495,2015,12,16,14,7.0,20.0,4.0,14.0,400.0,46.0,1.0,1026.3,-16.0,0.0,NNW,4.2,Tiantan
24496,2015,12,16,15,5.0,21.0,3.0,16.0,400.0,45.0,0.4,1026.7,-16.9,0.0,NNW,6.3,Tiantan
24497,2015,12,16,16,3.0,24.0,3.0,18.0,400.0,43.0,-0.1,1027.5,-16.5,0.0,WNW,4.5,Tiantan
24498,2015,12,16,17,3.0,23.0,3.0,19.0,400.0,41.0,-0.8,1028.1,-16.3,0.0,WNW,5.7,Tiantan
24499,2015,12,16,18,6.0,19.0,3.0,23.0,400.0,37.0,-1.5,1028.9,-17.3,0.0,NW,3.7,Tiantan
24500,2015,12,16,19,8.0,21.0,4.0,30.0,500.0,30.0,-1.8,1029.6,-17.1,0.0,N,3.8,Tiantan
24501,2015,12,16,20,9.0,16.0,5.0,32.0,500.0,25.0,-2.3,1030.3,-16.8,0.0,NNE,2.9,Tiantan
24502,2015,12,16,21,10.0,11.0,3.0,28.0,500.0,29.0,-2.6,1030.6,-16.7,0.0,NNE,4.3,Tiantan
24503,2015,12,16,22,5.0,9.0,5.0,30.0,400.0,27.0,-3.5,1030.6,-15.8,0.0,ENE,2.1,Tiantan
24504,2015,12,16,23,11.0,13.0,7.0,36.0,500.0,23.0,-3.4,1030.2,-16.4,0.0,N,1.8,Tiantan
24505,2015,12,17,0,13.0,14.0,8.0,37.0,500.0,22.0,-4.6,1030.3,-16.2,0.0,E,1.6,Tiantan
24506,2015,12,17,1,17.0,19.0,6.0,44.0,600.0,11.0,-4.7,1030.0,-15.1,0.0,ESE,1.1,Tiantan
24507,2015,12,17,2,14.0,14.0,4.0,45.0,600.0,5.0,-4.1,1029.8,-15.4,0.0,NNE,1.9,Tiantan
24508,2015,12,17,3,14.0,15.0,4.0,46.0,600.0,3.0,-4.2,1029.9,-15.2,0.0,NE,1.5,Tiantan
24509,2015,12,17,4,3.0,8.0,6.0,47.0,600.0,8.0,-5.4,1029.7,-14.7,0.0,NE,1.2,Tiantan
24510,2015,12,17,5,9.0,15.0,4.0,42.0,500.0,3.0,-6.7,1029.5,-15.7,0.0,NE,1.1,Tiantan
24511,2015,12,17,6,9.0,11.0,2.0,42.0,600.0,2.0,-8.3,1029.8,-14.9,0.0,SW,0.6,Tiantan
24512,2015,12,17,7,20.0,34.0,4.0,53.0,1700.0,2.0,-8.3,1030.2,-13.7,0.0,N,0.7,Tiantan
24513,2015,12,17,8,29.0,41.0,4.0,47.0,1900.0,2.0,-8.4,1030.3,-13.1,0.0,E,1.1,Tiantan
24514,2015,12,17,9,32.0,58.0,7.0,53.0,2100.0,2.0,-3.3,1030.2,-12.8,0.0,E,0.8,Tiantan
24515,2015,12,17,10,48.0,48.0,25.0,57.0,1500.0,7.0,-1.9,1030.3,-14.4,0.0,WSW,1.0,Tiantan
24516,2015,12,17,11,45.0,51.0,30.0,55.0,1300.0,14.0,0.0,1029.6,-14.4,0.0,W,2.2,Tiantan
24517,2015,12,17,12,56.0,65.0,31.0,54.0,1300.0,21.0,1.2,1028.5,-14.9,0.0,SW,1.5,Tiantan
24518,2015,12,17,13,67.0,72.0,28.0,56.0,1200.0,25.0,1.9,1027.7,-14.7,0.0,W,2.0,Tiantan
24519,2015,12,17,14,58.0,73.0,25.0,56.0,1100.0,31.0,2.7,1026.9,-14.0,0.0,SSW,2.0,Tiantan
24520,2015,12,17,15,62.25,64.0,19.0,52.0,1000.0,34.0,3.0,1026.5,-14.7,0.0,SW,1.7,Tiantan
24521,2015,12,17,16,66.5,89.0,16.0,58.0,1183.3333333333333,26.5,2.8,1026.2,-14.4,0.0,SW,1.7,Tiantan
24522,2015,12,17,17,70.75,114.0,13.0,64.0,1366.6666666666667,19.0,1.3,1026.1,-13.2,0.0,WSW,1.4,Tiantan
24523,2015,12,17,18,75.0,139.0,11.0,80.0,1550.0,3.0,1.1,1026.1,-12.7,0.0,WSW,2.4,Tiantan
24524,2015,12,17,19,106.0,146.0,16.0,86.0,1733.3333333333335,2.0,1.0,1026.2,-13.1,0.0,WSW,2.5,Tiantan
24525,2015,12,17,20,124.0,162.0,25.0,89.0,1916.6666666666667,2.0,0.6,1026.7,-13.1,0.0,W,1.9,Tiantan
24526,2015,12,17,21,152.0,178.0,24.0,90.0,2100.0,2.0,-1.6,1026.7,-12.6,0.0,WSW,0.3,Tiantan
24527,2015,12,17,22,144.0,161.0,16.0,86.0,2000.0,2.0,-2.6,1026.6,-11.1,0.0,SW,1.1,Tiantan
24528,2015,12,17,23,143.0,157.0,10.0,79.0,2200.0,2.0,-3.2,1026.3,-11.0,0.0,W,0.3,Tiantan
24529,2015,12,18,0,140.0,157.0,7.0,73.0,2700.0,2.0,-4.9,1026.4,-9.9,0.0,ESE,0.7,Tiantan
24530,2015,12,18,1,149.0,153.0,7.0,74.0,2900.0,2.0,-3.3,1026.4,-9.1,0.0,NE,1.7,Tiantan
24531,2015,12,18,2,151.0,152.0,6.0,70.0,3200.0,2.0,-4.6,1026.5,-9.2,0.0,ENE,0.7,Tiantan
24532,2015,12,18,3,144.0,154.0,6.0,75.0,3400.0,2.0,-4.2,1026.7,-9.2,0.0,NE,0.7,Tiantan
24533,2015,12,18,4,128.0,133.0,6.0,78.0,3100.0,2.0,-5.2,1026.6,-9.1,0.0,S,0.4,Tiantan
24534,2015,12,18,5,98.0,104.0,6.0,72.0,2800.0,2.0,-6.8,1026.9,-10.2,0.0,SSE,0.4,Tiantan
24535,2015,12,18,6,85.0,90.0,8.0,69.0,2400.0,2.0,-4.4,1027.1,-10.6,0.0,N,1.2,Tiantan
24536,2015,12,18,7,70.0,72.0,7.0,66.0,2000.0,2.0,-3.1,1028.0,-11.6,0.0,N,1.4,Tiantan
24537,2015,12,18,8,58.0,69.0,11.0,68.0,1900.0,2.0,-4.5,1029.1,-11.1,0.0,E,2.3,Tiantan
24538,2015,12,18,9,46.0,75.0,21.0,70.0,1800.0,3.0,-0.8,1029.8,-11.0,0.0,N,1.5,Tiantan
24539,2015,12,18,10,38.0,58.0,22.0,57.0,1200.0,15.0,1.8,1030.6,-10.7,0.0,NNE,1.6,Tiantan
24540,2015,12,18,11,35.0,55.0,20.0,47.0,1000.0,29.0,4.2,1030.6,-11.1,0.0,NE,2.7,Tiantan
24541,2015,12,18,12,31.0,54.0,18.0,44.0,800.0,36.0,5.2,1030.1,-11.0,0.0,NE,3.1,Tiantan
24542,2015,12,18,13,26.0,46.0,15.0,39.0,700.0,43.0,5.5,1029.7,-10.7,0.0,NE,2.7,Tiantan
24543,2015,12,18,14,24.0,46.0,14.0,38.0,700.0,45.0,6.0,1029.4,-10.7,0.0,NE,2.8,Tiantan
24544,2015,12,18,15,23.0,39.0,13.0,42.0,700.0,41.0,6.2,1029.4,-10.6,0.0,NE,2.1,Tiantan
24545,2015,12,18,16,21.0,38.0,12.0,48.0,600.0,34.0,5.7,1030.0,-10.6,0.0,ENE,2.1,Tiantan
24546,2015,12,18,17,17.0,34.0,11.0,56.0,600.0,25.0,3.5,1030.5,-10.6,0.0,ESE,2.1,Tiantan
24547,2015,12,18,18,21.0,37.0,8.0,65.0,600.0,8.0,1.5,1031.3,-9.5,0.0,WSW,0.3,Tiantan
24548,2015,12,18,19,23.0,35.0,7.0,63.0,700.0,2.0,-0.8,1032.0,-8.5,0.0,SE,0.6,Tiantan
24549,2015,12,18,20,39.0,59.0,8.0,71.0,1100.0,2.0,-1.4,1032.4,-8.6,0.0,S,0.7,Tiantan
24550,2015,12,18,21,50.0,66.0,8.0,73.0,1400.0,2.0,-2.5,1032.7,-9.4,0.0,ESE,0.7,Tiantan
24551,2015,12,18,22,56.0,70.0,8.0,72.0,1500.0,2.0,-2.9,1032.9,-8.8,0.0,SE,0.5,Tiantan
24552,2015,12,18,23,77.0,85.0,10.0,82.0,2100.0,2.0,-3.2,1033.1,-8.9,0.0,E,0.4,Tiantan
24553,2015,12,19,0,86.0,99.0,9.0,75.0,2500.0,2.0,-3.8,1033.4,-8.8,0.0,E,0.7,Tiantan
24554,2015,12,19,1,98.0,106.0,11.0,84.0,3100.0,2.0,-3.7,1033.3,-8.4,0.0,ESE,0.7,Tiantan
24555,2015,12,19,2,105.0,110.0,7.0,77.0,3200.0,2.0,-3.8,1033.2,-8.5,0.0,SE,1.1,Tiantan
24556,2015,12,19,3,112.0,112.0,6.0,75.0,3100.0,2.0,-3.6,1033.4,-8.3,0.0,ENE,0.7,Tiantan
24557,2015,12,19,4,114.0,121.0,6.0,77.0,3600.0,2.0,-4.7,1033.2,-7.8,0.0,NE,0.5,Tiantan
24558,2015,12,19,5,143.0,147.0,7.0,89.0,4800.0,2.0,-5.3,1033.1,-6.8,0.0,NE,1.2,Tiantan
24559,2015,12,19,6,164.0,171.0,7.0,92.0,5700.0,2.0,-5.3,1032.9,-6.7,0.0,NE,1.2,Tiantan
24560,2015,12,19,7,159.0,169.0,7.0,86.0,5400.0,2.0,-6.0,1033.0,-7.2,0.0,ENE,1.1,Tiantan
24561,2015,12,19,8,161.0,170.0,5.0,80.0,5100.0,2.0,-6.0,1033.3,-7.1,0.0,NE,0.9,Tiantan
24562,2015,12,19,9,167.0,183.0,8.0,86.0,4400.0,2.0,-3.4,1033.7,-6.7,0.0,ENE,1.1,Tiantan
24563,2015,12,19,10,133.0,146.0,24.0,91.0,3100.0,3.0,-1.6,1033.5,-6.2,0.0,ENE,1.2,Tiantan
24564,2015,12,19,11,118.0,129.0,31.0,94.0,2700.0,4.0,-0.5,1032.8,-5.7,0.0,NE,1.6,Tiantan
24565,2015,12,19,12,131.0,135.0,35.0,104.0,2600.0,6.0,0.7,1031.7,-5.1,0.0,ENE,1.2,Tiantan
24566,2015,12,19,13,151.0,160.0,39.0,125.0,3100.0,6.0,1.3,1030.3,-5.2,0.0,E,1.3,Tiantan
24567,2015,12,19,14,160.0,175.0,47.0,126.0,3100.0,8.0,1.9,1029.4,-4.8,0.0,E,1.2,Tiantan
24568,2015,12,19,15,137.0,137.0,44.0,101.0,2100.0,17.0,2.3,1028.6,-4.9,0.0,NE,1.5,Tiantan
24569,2015,12,19,16,133.0,133.0,40.0,90.0,1900.0,21.0,1.9,1028.4,-4.4,0.0,E,1.5,Tiantan
24570,2015,12,19,17,119.0,119.0,22.0,80.0,1600.0,16.0,0.6,1028.5,-4.2,0.0,NE,1.2,Tiantan
24571,2015,12,19,18,116.0,116.0,8.0,82.0,1700.0,7.0,0.0,1028.6,-4.3,0.0,NNE,1.0,Tiantan
24572,2015,12,19,19,102.0,102.0,7.0,85.0,2000.0,3.0,-1.2,1028.4,-4.0,0.0,N,0.1,Tiantan
24573,2015,12,19,20,94.0,94.0,6.0,79.0,1900.0,4.0,-0.7,1028.3,-3.4,0.0,ENE,0.7,Tiantan
24574,2015,12,19,21,94.0,94.0,4.0,77.0,1900.0,2.0,-1.3,1028.1,-4.5,0.0,ENE,0.9,Tiantan
24575,2015,12,19,22,101.0,101.0,3.0,77.0,1900.0,2.0,-2.7,1027.9,-4.7,0.0,ENE,0.9,Tiantan
24576,2015,12,19,23,125.0,125.0,4.0,82.0,2500.0,2.0,-3.5,1027.8,-4.8,0.0,ESE,0.4,Tiantan
24577,2015,12,20,0,135.0,135.0,5.0,87.0,2900.0,2.0,-2.4,1026.8,-4.7,0.0,ENE,1.2,Tiantan
24578,2015,12,20,1,145.0,145.0,5.0,89.0,3100.0,2.0,-2.6,1026.3,-4.8,0.0,NNE,0.6,Tiantan
24579,2015,12,20,2,168.0,168.0,5.0,90.0,3500.0,2.0,-2.6,1025.8,-4.5,0.0,NE,1.3,Tiantan
24580,2015,12,20,3,180.0,180.0,6.0,89.0,3900.0,2.0,-2.2,1025.0,-4.4,0.0,E,1.3,Tiantan
24581,2015,12,20,4,194.0,194.0,14.0,103.0,4200.0,2.0,-3.1,1024.3,-4.8,0.0,E,1.4,Tiantan
24582,2015,12,20,5,159.0,159.0,13.0,97.0,3200.0,2.0,-3.5,1023.7,-5.4,0.0,ENE,1.4,Tiantan
24583,2015,12,20,6,155.0,155.0,11.0,91.0,3100.0,2.0,-4.1,1023.7,-5.5,0.0,NE,0.6,Tiantan
24584,2015,12,20,7,163.0,163.0,14.0,97.0,3500.0,2.0,-4.1,1023.5,-5.2,0.0,ENE,1.3,Tiantan
24585,2015,12,20,8,170.0,170.0,16.0,98.0,3400.0,2.0,-3.1,1023.4,-5.3,0.0,ENE,1.1,Tiantan
24586,2015,12,20,9,164.0,164.0,11.0,90.0,3300.0,2.0,-3.0,1023.6,-5.0,0.0,ENE,0.9,Tiantan
24587,2015,12,20,10,168.0,168.0,15.0,90.0,3200.0,2.0,-1.4,1023.5,-4.7,0.0,ENE,1.3,Tiantan
24588,2015,12,20,11,173.0,173.0,28.0,103.0,3000.0,3.0,-0.4,1022.7,-4.5,0.0,ENE,1.5,Tiantan
24589,2015,12,20,12,170.0,170.0,33.0,108.0,2800.0,5.0,0.6,1021.5,-4.2,0.0,E,1.7,Tiantan
24590,2015,12,20,13,184.0,184.0,39.0,110.0,2700.0,6.0,1.1,1020.6,-3.6,0.0,E,1.5,Tiantan
24591,2015,12,20,14,198.0,198.0,40.0,114.0,2800.0,7.0,1.6,1019.7,-3.7,0.0,ENE,1.0,Tiantan
24592,2015,12,20,15,213.0,213.0,34.0,122.0,3200.0,4.0,1.6,1019.4,-3.5,0.0,E,1.1,Tiantan
24593,2015,12,20,16,225.0,225.0,33.0,128.0,3400.0,3.0,0.9,1019.4,-3.4,0.0,ESE,1.1,Tiantan
24594,2015,12,20,17,225.0,225.0,15.0,116.0,3400.0,2.0,-0.7,1019.9,-3.6,0.0,E,0.8,Tiantan
24595,2015,12,20,18,231.0,231.0,7.0,118.0,3600.0,2.0,-2.2,1020.3,-3.5,0.0,ENE,1.0,Tiantan
24596,2015,12,20,19,245.0,245.0,5.0,109.0,4000.0,2.0,-2.8,1020.7,-3.5,0.0,N,0.2,Tiantan
24597,2015,12,20,20,305.0,305.0,6.0,120.0,5300.0,2.0,-3.3,1020.8,-3.8,0.0,E,0.8,Tiantan
24598,2015,12,20,21,326.0,326.0,6.0,104.0,5700.0,2.0,-3.4,1020.9,-3.7,0.0,N,0.1,Tiantan
24599,2015,12,20,22,339.0,339.0,5.0,107.0,5600.0,2.0,-3.3,1021.2,-3.3,0.0,NE,0.8,Tiantan
24600,2015,12,20,23,325.0,325.0,5.0,99.0,5400.0,2.0,-4.3,1021.5,-4.4,0.0,NNE,1.0,Tiantan
24601,2015,12,21,0,302.0,302.0,4.0,98.0,5200.0,2.0,-4.2,1021.6,-4.2,0.0,WNW,0.4,Tiantan
24602,2015,12,21,1,286.0,286.0,4.0,107.0,4900.0,2.0,-3.9,1021.6,-3.9,0.0,ENE,0.9,Tiantan
24603,2015,12,21,2,268.0,268.0,5.0,82.0,4500.0,2.0,-4.0,1021.8,-4.1,0.0,NE,1.0,Tiantan
24604,2015,12,21,3,266.0,266.0,4.0,82.0,4700.0,2.0,-4.5,1021.9,-4.8,0.0,NNE,0.6,Tiantan
24605,2015,12,21,4,245.0,245.0,4.0,86.0,4100.0,2.0,-4.9,1021.8,-5.3,0.0,ESE,0.5,Tiantan
24606,2015,12,21,5,192.0,192.0,3.0,60.0,2700.0,2.0,-5.7,1021.7,-6.0,0.0,ENE,0.3,Tiantan
24607,2015,12,21,6,166.0,166.0,2.0,54.0,2300.0,2.0,-5.4,1021.6,-6.2,0.0,NE,0.9,Tiantan
24608,2015,12,21,7,162.0,162.0,2.0,52.0,2300.0,2.0,-5.8,1022.5,-6.2,0.0,ENE,1.0,Tiantan
24609,2015,12,21,8,159.0,159.0,2.0,51.0,2500.0,2.0,-5.7,1023.4,-6.2,0.0,ENE,1.2,Tiantan
24610,2015,12,21,9,198.0,198.0,4.0,69.0,4100.0,7.0,-4.3,1024.5,-5.3,0.0,SSW,0.3,Tiantan
24611,2015,12,21,10,204.0,204.0,7.0,79.0,3800.0,2.0,-1.7,1024.9,-4.2,0.0,E,1.1,Tiantan
24612,2015,12,21,11,215.0,215.0,23.0,118.0,3900.0,4.0,0.3,1024.8,-4.0,0.0,E,1.3,Tiantan
24613,2015,12,21,12,258.0,258.0,31.0,153.0,5400.0,4.0,2.6,1024.2,-4.2,0.0,SE,0.6,Tiantan
24614,2015,12,21,13,251.0,251.0,43.0,150.0,4400.0,6.0,3.3,1022.4,-3.3,0.0,ENE,1.1,Tiantan
24615,2015,12,21,14,254.0,254.0,42.0,162.0,4400.0,5.0,4.1,1021.8,-4.4,0.0,NNE,1.6,Tiantan
24616,2015,12,21,15,209.0,209.0,34.0,135.0,3100.0,5.0,3.9,1021.7,-5.3,0.0,ENE,1.6,Tiantan
24617,2015,12,21,16,189.0,189.0,30.0,125.0,2900.0,3.0,3.8,1021.9,-5.7,0.0,E,0.9,Tiantan
24618,2015,12,21,17,185.0,185.0,15.0,112.0,2800.0,2.0,1.6,1022.4,-5.1,0.0,S,0.3,Tiantan
24619,2015,12,21,18,182.0,182.0,7.0,105.0,2900.0,2.0,-1.1,1023.1,-5.3,0.0,N,0.1,Tiantan
24620,2015,12,21,19,250.0,250.0,7.0,138.0,4600.0,2.0,-0.1,1024.1,-4.4,0.0,WSW,1.1,Tiantan
24621,2015,12,21,20,375.0,375.0,7.0,176.0,5300.0,2.0,0.7,1024.5,-3.2,0.0,WNW,1.1,Tiantan
24622,2015,12,21,21,392.0,392.0,5.0,158.0,5200.0,2.0,-2.3,1024.8,-4.0,0.0,E,0.9,Tiantan
24623,2015,12,21,22,378.0,378.0,5.0,141.0,5400.0,2.0,-2.6,1025.0,-3.7,0.0,ENE,1.1,Tiantan
24624,2015,12,21,23,369.0,369.0,5.0,119.0,5400.0,2.0,-3.4,1025.0,-4.2,0.0,NNE,0.8,Tiantan
24625,2015,12,22,0,357.0,357.0,4.0,119.0,5400.0,2.0,-3.8,1025.1,-4.8,0.0,E,0.9,Tiantan
24626,2015,12,22,1,345.0,345.0,6.0,121.0,6000.0,2.0,-3.1,1025.0,-3.9,0.0,NE,0.8,Tiantan
24627,2015,12,22,2,325.0,325.0,7.0,124.0,6300.0,2.0,-3.0,1024.9,-4.3,0.0,NE,0.7,Tiantan
24628,2015,12,22,3,310.0,310.0,7.0,108.0,6000.0,2.0,-3.5,1024.9,-4.9,0.0,SE,0.5,Tiantan
24629,2015,12,22,4,301.0,301.0,6.0,90.0,5100.0,2.0,-4.0,1024.7,-5.0,0.0,N,0.1,Tiantan
24630,2015,12,22,5,261.0,261.0,4.0,69.0,4300.0,2.0,-4.7,1024.4,-5.5,0.0,ESE,0.8,Tiantan
24631,2015,12,22,6,209.0,209.0,3.0,59.0,3400.0,2.0,-4.6,1024.1,-5.0,0.0,ENE,2.0,Tiantan
24632,2015,12,22,7,167.0,167.0,2.0,59.0,2700.0,2.0,-5.1,1024.6,-5.6,0.0,ENE,1.0,Tiantan
24633,2015,12,22,8,163.0,163.0,3.0,68.0,3100.0,2.0,-4.8,1024.8,-6.2,0.0,ENE,1.0,Tiantan
24634,2015,12,22,9,211.0,211.0,4.0,76.0,4100.0,2.0,-4.2,1025.6,-5.7,0.0,E,1.1,Tiantan
24635,2015,12,22,10,175.0,175.0,7.0,76.0,3200.0,3.0,-3.0,1025.9,-5.6,0.0,ENE,1.5,Tiantan
24636,2015,12,22,11,188.0,188.0,16.0,98.0,3300.0,4.0,-2.0,1025.6,-4.8,0.0,ENE,1.0,Tiantan
24637,2015,12,22,12,305.0,305.0,28.0,121.0,4600.0,4.0,-1.0,1024.6,-3.8,0.0,E,1.0,Tiantan
24638,2015,12,22,13,391.0,391.0,44.0,140.0,6000.0,4.0,-0.3,1023.4,-3.5,0.0,ENE,1.2,Tiantan
24639,2015,12,22,14,412.0,412.0,50.0,150.0,6600.0,4.0,0.1,1022.5,-3.3,0.0,ENE,1.6,Tiantan
24640,2015,12,22,15,475.0,478.0,49.0,156.0,8100.0,3.0,-0.1,1022.0,-3.1,0.0,E,1.4,Tiantan
24641,2015,12,22,16,569.0,577.0,32.0,148.0,9500.0,2.0,-1.6,1022.3,-2.7,0.0,ESE,2.5,Tiantan
24642,2015,12,22,17,478.0,478.0,17.0,134.0,7800.0,2.0,-2.2,1022.2,-2.5,0.0,E,0.8,Tiantan
24643,2015,12,22,18,442.0,442.0,17.0,132.0,7500.0,2.0,-2.1,1022.1,-2.1,0.0,E,1.2,Tiantan
24644,2015,12,22,19,455.0,455.0,20.0,135.0,7300.0,2.0,-1.4,1022.1,-1.4,0.0,ESE,1.5,Tiantan
24645,2015,12,22,20,447.0,447.0,20.0,131.0,6900.0,2.0,-1.1,1022.7,-1.1,0.0,E,1.1,Tiantan
24646,2015,12,22,21,416.0,416.0,21.0,129.0,6700.0,2.0,-1.1,1023.0,-1.1,0.0,E,0.9,Tiantan
24647,2015,12,22,22,381.0,381.0,12.0,100.0,6300.0,2.0,-1.6,1022.9,-1.6,0.0,ESE,1.8,Tiantan
24648,2015,12,22,23,328.0,329.0,9.0,101.0,6100.0,2.0,-1.8,1023.3,-1.8,0.0,E,1.1,Tiantan
24649,2015,12,23,0,300.0,300.0,8.0,83.0,5800.0,2.0,-2.2,1023.3,-2.2,0.0,E,1.7,Tiantan
24650,2015,12,23,1,299.0,299.0,8.0,79.0,5800.0,2.0,-2.4,1022.8,-2.4,0.0,NNE,0.8,Tiantan
24651,2015,12,23,2,293.0,295.0,4.0,85.0,6000.0,2.0,-2.6,1022.7,-2.6,0.0,E,1.1,Tiantan
24652,2015,12,23,3,312.0,313.0,4.0,85.0,6500.0,2.0,-2.9,1022.6,-2.9,0.0,ENE,1.4,Tiantan
24653,2015,12,23,4,328.0,334.0,5.0,97.0,6900.0,3.0,-3.3,1022.3,-3.3,0.0,ENE,1.6,Tiantan
24654,2015,12,23,5,362.0,362.0,6.0,111.0,7100.0,3.0,-3.6,1022.1,-3.6,0.0,ESE,0.7,Tiantan
24655,2015,12,23,6,351.0,357.0,7.0,121.0,7300.0,3.0,-3.7,1021.8,-3.7,0.0,ENE,0.9,Tiantan
